t,open_nasdaq,close_nasdaq,volume_nasdaq,open_sNp,close_sNp,volume_sNp,open_dow,close_dow,volume_dow
2019-11-11 10:30:00-05:00,8230.5322265625,8227.212890625,131007525,3084.1298828125,3082.02001953125,171231893,8230.5322265625,8227.212890625,131007525
2019-11-11 11:30:00-05:00,8226.970703125,8233.0048828125,0,3082.0,3085.169921875,147764711,8226.970703125,8233.0048828125,0
2019-11-11 12:30:00-05:00,8233.0458984375,8240.451171875,205357538,3085.179931640625,3086.919921875,130045767,8233.0458984375,8240.451171875,205357538
2019-11-11 13:30:00-05:00,8240.5263671875,8242.2626953125,30065884,3086.909912109375,3087.280029296875,128296194,8240.5263671875,8242.2626953125,30065884
2019-11-11 14:30:00-05:00,8242.2900390625,8239.3759765625,35035736,3087.280029296875,3086.5400390625,155176746,8242.2900390625,8239.3759765625,35035736
2019-11-11 15:30:00-05:00,8239.3935546875,8241.5869140625,30915545,3086.5400390625,3086.77001953125,232719221,8239.3935546875,8241.5869140625,30915545
2019-11-12 09:30:00-05:00,8249.1142578125,8278.744140625,82535902,3089.280029296875,3100.85009765625,0,8249.1142578125,8278.744140625,82535902
2019-11-12 10:30:00-05:00,8278.23046875,8289.19140625,55630154,3100.830078125,3100.0,224753518,8278.23046875,8289.19140625,55630154
2019-11-12 11:30:00-05:00,8289.2783203125,8277.1533203125,40277977,3099.97998046875,3095.1201171875,173868667,8289.2783203125,8277.1533203125,40277977
2019-11-12 12:30:00-05:00,8277.072265625,8278.46875,46113235,3095.110107421875,3095.77001953125,138042727,8277.072265625,8278.46875,46113235
2019-11-12 13:30:00-05:00,8278.4287109375,8256.8564453125,38996723,3095.77001953125,3091.31005859375,166002926,8278.4287109375,8256.8564453125,38996723
2019-11-12 14:30:00-05:00,8256.810546875,8254.734375,0,3091.31005859375,3089.3798828125,187663538,8256.810546875,8254.734375,0
2019-11-12 15:30:00-05:00,8254.5634765625,8264.234375,336959865,3089.360107421875,3091.85009765625,265350918,8254.5634765625,8264.234375,336959865
2019-11-13 09:30:00-05:00,8236.41015625,8259.5400390625,73472753,3080.800048828125,3088.760009765625,0,8236.41015625,8259.5400390625,73472753
2019-11-13 10:30:00-05:00,8259.392578125,8255.427734375,48659263,3088.72998046875,3089.85009765625,205112315,8259.392578125,8255.427734375,48659263
2019-11-13 11:30:00-05:00,8255.140625,8267.2666015625,41624303,3089.7900390625,3095.090087890625,161704127,8255.140625,8267.2666015625,41624303
2019-11-13 12:30:00-05:00,8267.126953125,8267.4482421875,30558095,3095.080078125,3095.360107421875,142328655,8267.126953125,8267.4482421875,30558095
2019-11-13 13:30:00-05:00,8267.490234375,8242.1640625,49588182,3095.360107421875,3089.320068359375,194017289,8267.490234375,8242.1640625,49588182
2019-11-13 14:30:00-05:00,8242.3271484375,8262.2080078125,44081939,3089.31005859375,3094.93994140625,194069354,8242.3271484375,8262.2080078125,44081939
2019-11-13 15:30:00-05:00,8261.365234375,8261.0986328125,0,3094.909912109375,3093.989990234375,273911897,8261.365234375,8261.0986328125,0
2019-11-14 09:30:00-05:00,8236.75390625,8246.0439453125,90794057,3089.60009765625,3094.52001953125,0,8236.75390625,8246.0439453125,90794057
2019-11-14 10:30:00-05:00,8246.2373046875,8241.056640625,52778399,3094.5400390625,3093.510009765625,209499222,8246.2373046875,8241.056640625,52778399
2019-11-14 11:30:00-05:00,8241.421875,8232.53515625,49706448,3093.5400390625,3089.360107421875,181139198,8241.421875,8232.53515625,49706448
2019-11-14 12:30:00-05:00,8232.6767578125,8245.1318359375,0,3089.389892578125,3091.35009765625,147537745,8232.6767578125,8245.1318359375,0
2019-11-14 13:30:00-05:00,8245.53125,8250.8271484375,270991105,3091.3798828125,3093.550048828125,159546714,8245.53125,8250.8271484375,270991105
2019-11-14 14:30:00-05:00,8251.0029296875,8260.478515625,41529525,3093.590087890625,3096.169921875,162630119,8251.0029296875,8260.478515625,41529525
2019-11-14 15:30:00-05:00,8260.568359375,8259.0615234375,21876690,3096.179931640625,3096.949951171875,247954683,8260.568359375,8259.0615234375,21876690
2019-11-15 09:30:00-05:00,8304.5283203125,8305.7392578125,128676170,3107.919921875,3109.840087890625,0,8304.5283203125,8305.7392578125,128676170
2019-11-15 10:30:00-05:00,8305.322265625,8312.83203125,61795588,3109.840087890625,3115.389892578125,214607506,8305.322265625,8312.83203125,61795588
2019-11-15 11:30:00-05:00,8312.6787109375,8301.1083984375,48678507,3115.3798828125,3113.919921875,171181212,8312.6787109375,8301.1083984375,48678507
2019-11-15 12:30:00-05:00,8301.1669921875,8303.1044921875,38836192,3113.93994140625,3113.030029296875,139718419,8301.1669921875,8303.1044921875,38836192
2019-11-15 13:30:00-05:00,8303.04296875,8304.9306640625,34010685,3113.030029296875,3114.919921875,143231162,8303.04296875,8304.9306640625,34010685
2019-11-15 14:30:00-05:00,8305.04296875,8293.8681640625,44808057,3114.909912109375,3113.889892578125,191668800,8305.04296875,8293.8681640625,44808057
2019-11-15 15:30:00-05:00,8293.7333984375,8311.5439453125,61698468,3113.89990234375,3119.739990234375,307453769,8293.7333984375,8311.5439453125,61698468
2019-11-18 09:30:00-05:00,8301.9716796875,8282.7861328125,90176942,3117.909912109375,3112.969970703125,0,8301.9716796875,8282.7861328125,90176942
2019-11-18 10:30:00-05:00,8282.8427734375,8306.9580078125,54555277,3113.0400390625,3119.489990234375,219564161,8282.8427734375,8306.9580078125,54555277
2019-11-18 11:30:00-05:00,8307.0576171875,8306.837890625,43766598,3119.469970703125,3118.68994140625,169300918,8307.0576171875,8306.837890625,43766598
2019-11-18 12:30:00-05:00,8306.890625,8320.6220703125,33985524,3118.699951171875,3121.169921875,139181365,8306.890625,8320.6220703125,33985524
2019-11-18 13:30:00-05:00,8320.6923828125,8335.5791015625,38107276,3121.169921875,3123.0,149335107,8320.6923828125,8335.5791015625,38107276
2019-11-18 14:30:00-05:00,8336.126953125,8327.6943359375,45253778,3122.989990234375,3120.8798828125,185255251,8336.126953125,8327.6943359375,45253778
2019-11-18 15:30:00-05:00,8327.5478515625,8327.1396484375,0,3120.89990234375,3121.669921875,271613657,8327.5478515625,8327.1396484375,0
2019-11-19 09:30:00-05:00,8357.697265625,8336.8955078125,81706308,3127.449951171875,3120.68994140625,0,8357.697265625,8336.8955078125,81706308
2019-11-19 10:30:00-05:00,8338.197265625,8333.0654296875,0,3120.760009765625,3119.889892578125,231491457,8338.197265625,8333.0654296875,0
2019-11-19 11:30:00-05:00,8333.251953125,8344.158203125,190532310,3119.8798828125,3121.090087890625,209931588,8333.251953125,8344.158203125,190532310
2019-11-19 12:30:00-05:00,8344.1044921875,8341.482421875,34839381,3121.10009765625,3121.030029296875,154163507,8344.1044921875,8341.482421875,34839381
2019-11-19 13:30:00-05:00,8341.4560546875,8355.5341796875,34038091,3121.030029296875,3124.820068359375,163052163,8341.4560546875,8355.5341796875,34038091
2019-11-19 14:30:00-05:00,8355.515625,8340.11328125,39864330,3124.820068359375,3121.39990234375,192412529,8355.515625,8340.11328125,39864330
2019-11-19 15:30:00-05:00,8340.4765625,8340.130859375,50276152,3121.489990234375,3120.169921875,276819503,8340.4765625,8340.130859375,50276152
2019-11-20 09:30:00-05:00,8312.1865234375,8325.7236328125,79244160,3114.39990234375,3114.330078125,0,8312.1865234375,8325.7236328125,79244160
2019-11-20 10:30:00-05:00,8325.4912109375,8325.1337890625,48339286,3114.360107421875,3116.699951171875,231342317,8325.4912109375,8325.1337890625,48339286
2019-11-20 11:30:00-05:00,8323.87890625,8315.6328125,38690996,3116.699951171875,3113.929931640625,188334953,8323.87890625,8315.6328125,38690996
2019-11-20 12:30:00-05:00,8315.640625,8239.3828125,66899955,3113.929931640625,3094.159912109375,253970848,8315.640625,8239.3828125,66899955
2019-11-20 13:30:00-05:00,8239.8056640625,8267.453125,47341722,3094.14990234375,3104.6298828125,190321119,8239.8056640625,8267.453125,47341722
2019-11-20 14:30:00-05:00,8267.4892578125,8261.19140625,48462327,3104.6298828125,3103.719970703125,206094208,8267.4892578125,8261.19140625,48462327
2019-11-20 15:30:00-05:00,8260.9365234375,8281.8818359375,61724908,3103.489990234375,3107.68994140625,314428866,8260.9365234375,8281.8818359375,61724908
2019-11-21 09:30:00-05:00,8274.0947265625,8255.3232421875,82083765,3108.72998046875,3097.739990234375,0,8274.0947265625,8255.3232421875,82083765
2019-11-21 10:30:00-05:00,8253.8056640625,8259.576171875,52237986,3097.530029296875,3100.7900390625,235424243,8253.8056640625,8259.576171875,52237986
2019-11-21 11:30:00-05:00,8258.3994140625,8254.50390625,40026461,3100.81005859375,3102.800048828125,194938826,8258.3994140625,8254.50390625,40026461
2019-11-21 12:30:00-05:00,8254.8017578125,8268.373046875,31513228,3102.800048828125,3105.550048828125,151197197,8254.8017578125,8268.373046875,31513228
2019-11-21 13:30:00-05:00,8268.4970703125,8275.337890625,33106948,3105.550048828125,3107.169921875,164045603,8268.4970703125,8275.337890625,33106948
2019-11-21 14:30:00-05:00,8276.1796875,8272.6083984375,38018663,3107.179931640625,3105.489990234375,194767138,8276.1796875,8272.6083984375,38018663
2019-11-21 15:30:00-05:00,8272.6201171875,8267.564453125,54470662,3105.47998046875,3103.7900390625,283090648,8272.6201171875,8267.564453125,54470662
2019-11-22 09:30:00-05:00,8287.9169921875,8257.5693359375,73364443,3111.409912109375,3105.72998046875,0,8287.9169921875,8257.5693359375,73364443
2019-11-22 10:30:00-05:00,8256.208984375,8250.0859375,56122242,3105.7099609375,3103.469970703125,222119064,8256.208984375,8250.0859375,56122242
2019-11-22 11:30:00-05:00,8250.0302734375,8263.2216796875,37671884,3103.489990234375,3107.800048828125,161735196,8250.0302734375,8263.2216796875,37671884
2019-11-22 12:30:00-05:00,8263.212890625,8265.6982421875,28937914,3107.800048828125,3109.429931640625,128796101,8263.212890625,8265.6982421875,28937914
2019-11-22 13:30:00-05:00,8265.857421875,8258.02734375,32234061,3109.449951171875,3108.52001953125,144908335,8265.857421875,8258.02734375,32234061
2019-11-22 14:30:00-05:00,8257.7666015625,8271.01953125,37952861,3108.510009765625,3110.169921875,175102297,8257.7666015625,8271.01953125,37952861
2019-11-22 15:30:00-05:00,8270.8046875,8272.7431640625,0,3110.169921875,3110.02001953125,252575187,8270.8046875,8272.7431640625,0
2019-11-25 09:30:00-05:00,8310.5751953125,8354.5712890625,94118376,3120.699951171875,3129.6201171875,0,8310.5751953125,8354.5712890625,94118376
2019-11-25 10:30:00-05:00,8354.8828125,8359.138671875,53074612,3129.6298828125,3129.219970703125,230121065,8354.8828125,8359.138671875,53074612
2019-11-25 11:30:00-05:00,8359.1142578125,8355.158203125,41034787,3129.22998046875,3128.169921875,170681901,8359.1142578125,8355.158203125,41034787
2019-11-25 12:30:00-05:00,8355.05078125,8358.54296875,34405625,3128.169921875,3129.81005859375,151560199,8355.05078125,8358.54296875,34405625
2019-11-25 13:30:00-05:00,8358.748046875,8360.72265625,33409792,3129.800048828125,3129.280029296875,143845716,8358.748046875,8360.72265625,33409792
2019-11-25 14:30:00-05:00,8360.490234375,8366.115234375,39616883,3129.27001953125,3132.47998046875,186988686,8360.490234375,8366.115234375,39616883
2019-11-25 15:30:00-05:00,8366.302734375,8370.0810546875,51113607,3132.489990234375,3133.199951171875,285956730,8366.302734375,8370.0810546875,51113607
2019-11-26 09:30:00-05:00,8374.6513671875,8381.69921875,79595426,3134.85009765625,3136.530029296875,0,8374.6513671875,8381.69921875,79595426
2019-11-26 10:30:00-05:00,8381.7587890625,8384.9921875,55042844,3136.5400390625,3138.360107421875,231314173,8381.7587890625,8384.9921875,55042844
2019-11-26 11:30:00-05:00,8385.4453125,8394.671875,38276586,3138.360107421875,3141.239990234375,163360140,8385.4453125,8394.671875,38276586
2019-11-26 12:30:00-05:00,8394.55859375,8391.4580078125,33015665,3141.22998046875,3138.030029296875,150183158,8394.55859375,8391.4580078125,33015665
2019-11-26 13:30:00-05:00,8391.4375,8387.8955078125,33655858,3138.0400390625,3137.52001953125,151958164,8391.4375,8387.8955078125,33655858
2019-11-26 14:30:00-05:00,8387.9423828125,8382.318359375,39986921,3137.52001953125,3136.489990234375,180260441,8387.9423828125,8382.318359375,39986921
2019-11-26 15:30:00-05:00,8382.3095703125,8389.3046875,0,3136.510009765625,3141.239990234375,354727116,8382.3095703125,8389.3046875,0
2019-11-27 09:30:00-05:00,8408.521484375,8419.279296875,69323947,3145.489990234375,3144.9599609375,0,8408.521484375,8419.279296875,69323947
2019-11-27 10:30:00-05:00,8419.7353515625,8426.73046875,42461041,3144.97998046875,3146.419921875,182027940,8419.7353515625,8426.73046875,42461041
2019-11-27 11:30:00-05:00,8426.921875,8432.2431640625,35666573,3146.419921875,3148.419921875,152620966,8426.921875,8432.2431640625,35666573
2019-11-27 12:30:00-05:00,8432.4873046875,8438.333984375,29504910,3148.429931640625,3152.5400390625,123362738,8432.4873046875,8438.333984375,29504910
2019-11-27 13:30:00-05:00,8438.32421875,8438.583984375,27061140,3152.570068359375,3153.360107421875,129731427,8438.32421875,8438.583984375,27061140
2019-11-27 14:30:00-05:00,8438.6875,8440.55078125,31893266,3153.360107421875,3153.5,153635240,8438.6875,8440.55078125,31893266
2019-11-27 15:30:00-05:00,8440.7763671875,8444.40625,42642771,3153.5,3153.949951171875,216935063,8440.7763671875,8444.40625,42642771
2019-11-29 09:30:00-05:00,8424.34375,8428.208984375,51444598,3147.0,3148.469970703125,0,8424.34375,8428.208984375,51444598
2019-11-29 10:30:00-05:00,8428.462890625,8423.80859375,32498746,3148.469970703125,3146.280029296875,139753606,8428.462890625,8423.80859375,32498746
2019-11-29 11:30:00-05:00,8423.10546875,8409.6162109375,31344600,3146.219970703125,3143.52001953125,147078992,8423.10546875,8409.6162109375,31344600
2019-11-29 13:00:00-05:00,8408.765625,8403.6845703125,76504172,3143.52001953125,3140.97998046875,344048892,8408.765625,8403.6845703125,76504172
2019-12-02 09:30:00-05:00,8408.9912109375,8306.8095703125,0,3144.18994140625,3120.949951171875,0,8408.9912109375,8306.8095703125,0
2019-12-02 10:30:00-05:00,8306.8271484375,8295.4365234375,0,3121.10009765625,3116.169921875,225417969,8306.8271484375,8295.4365234375,0
2019-12-02 11:30:00-05:00,8295.3369140625,8296.6064453125,212565136,3116.199951171875,3116.239990234375,172058736,8295.3369140625,8296.6064453125,212565136
2019-12-02 12:30:00-05:00,8296.6640625,8315.865234375,0,3116.260009765625,3119.25,137307210,8296.6640625,8315.865234375,0
2019-12-02 13:30:00-05:00,8315.962890625,8329.9921875,287714183,3119.27001953125,3122.8798828125,130026952,8315.962890625,8329.9921875,287714183
2019-12-02 14:30:00-05:00,8330.0947265625,8313.6328125,0,3122.889892578125,3116.639892578125,164581127,8330.0947265625,8313.6328125,0
2019-12-02 15:30:00-05:00,8313.6416015625,8314.1953125,387091933,3116.639892578125,3115.14990234375,284093410,8313.6416015625,8314.1953125,387091933
2019-12-03 09:30:00-05:00,8200.595703125,8203.0068359375,0,3087.409912109375,3078.8798828125,0,8200.595703125,8203.0068359375,0
2019-12-03 10:30:00-05:00,8203.2001953125,8193.3671875,200180735,3078.739990234375,3078.840087890625,243346917,8203.2001953125,8193.3671875,200180735
2019-12-03 11:30:00-05:00,8193.0947265625,8211.33984375,0,3078.760009765625,3082.60009765625,184241733,8193.0947265625,8211.33984375,0
2019-12-03 12:30:00-05:00,8211.4755859375,8229.0341796875,299293744,3082.610107421875,3087.409912109375,155864430,8211.4755859375,8229.0341796875,299293744
2019-12-03 13:30:00-05:00,8229.001953125,8216.8994140625,0,3087.419921875,3083.820068359375,166797285,8229.001953125,8216.8994140625,0
2019-12-03 14:30:00-05:00,8216.7802734375,8250.9775390625,0,3083.81005859375,3094.22998046875,185231320,8216.7802734375,8250.9775390625,0
2019-12-03 15:30:00-05:00,8251.5185546875,8253.03125,453077778,3094.2099609375,3093.169921875,283739860,8251.5185546875,8253.03125,453077778
2019-12-04 09:30:00-05:00,8292.09765625,8300.0859375,0,3103.5,3112.889892578125,0,8292.09765625,8300.0859375,0
2019-12-04 10:30:00-05:00,8300.2822265625,8307.986328125,0,3112.989990234375,3114.9599609375,205970948,8300.2822265625,8307.986328125,0
2019-12-04 11:30:00-05:00,8307.7275390625,8297.3857421875,204025060,3114.969970703125,3112.860107421875,161223459,8307.7275390625,8297.3857421875,204025060
2019-12-04 12:30:00-05:00,8297.3515625,8300.0087890625,38146861,3112.85009765625,3114.97998046875,141569777,8297.3515625,8300.0087890625,38146861
2019-12-04 13:30:00-05:00,8300.236328125,8309.5849609375,33455231,3114.969970703125,3118.139892578125,157335645,8300.236328125,8309.5849609375,33455231
2019-12-04 14:30:00-05:00,8309.794921875,8301.720703125,40541018,3118.139892578125,3115.409912109375,172632745,8309.794921875,8301.720703125,40541018
2019-12-04 15:30:00-05:00,8301.9892578125,8295.7353515625,62610039,3115.39990234375,3112.72998046875,298877937,8301.9892578125,8295.7353515625,62610039
2019-12-05 09:30:00-05:00,8317.76171875,8286.3251953125,77537841,3119.2099609375,3109.780029296875,0,8317.76171875,8286.3251953125,77537841
2019-12-05 10:30:00-05:00,8286.80859375,8292.646484375,0,3109.7900390625,3112.22998046875,181196644,8286.80859375,8292.646484375,0
2019-12-05 11:30:00-05:00,8292.935546875,8288.7734375,0,3112.22998046875,3110.179931640625,146813029,8292.935546875,8288.7734375,0
2019-12-05 12:30:00-05:00,8288.8662109375,8289.482421875,203860590,3110.18994140625,3110.969970703125,123611099,8288.8662109375,8289.482421875,203860590
2019-12-05 13:30:00-05:00,8289.3515625,8305.3642578125,37623617,3110.97998046875,3115.800048828125,143210685,8289.3515625,8305.3642578125,37623617
2019-12-05 14:30:00-05:00,8305.2822265625,8309.443359375,0,3115.81005859375,3118.429931640625,191394281,8305.2822265625,8309.443359375,0
2019-12-05 15:30:00-05:00,8309.482421875,8310.3408203125,345539062,3118.409912109375,3117.929931640625,253035699,8309.482421875,8310.3408203125,345539062
2019-12-06 09:30:00-05:00,8370.400390625,8377.958984375,94286593,3134.6201171875,3144.300048828125,0,8370.400390625,8377.958984375,94286593
2019-12-06 10:30:00-05:00,8377.91015625,8391.484375,48051483,3144.260009765625,3149.1298828125,191484645,8377.91015625,8391.484375,48051483
2019-12-06 11:30:00-05:00,8391.3701171875,8394.705078125,42724278,3149.14990234375,3149.260009765625,162643374,8391.3701171875,8394.705078125,42724278
2019-12-06 12:30:00-05:00,8394.677734375,8399.5595703125,0,3149.260009765625,3149.60009765625,128975362,8394.677734375,8399.5595703125,0
2019-12-06 13:30:00-05:00,8399.4775390625,8401.732421875,0,3149.580078125,3148.570068359375,141797320,8399.4775390625,8401.732421875,0
2019-12-06 14:30:00-05:00,8401.701171875,8397.232421875,0,3148.570068359375,3147.139892578125,165648347,8401.701171875,8397.232421875,0
2019-12-06 15:30:00-05:00,8397.1650390625,8397.48828125,350955350,3147.1201171875,3145.52001953125,283141778,8397.1650390625,8397.48828125,350955350
2019-12-09 09:30:00-05:00,8389.8095703125,8413.80078125,0,3141.860107421875,3147.030029296875,0,8389.8095703125,8413.80078125,0
2019-12-09 10:30:00-05:00,8413.6640625,8397.99609375,42353424,3147.010009765625,3144.719970703125,180652517,8413.6640625,8397.99609375,42353424
2019-12-09 11:30:00-05:00,8398.0166015625,8387.578125,41113652,3144.93994140625,3142.489990234375,153477976,8398.0166015625,8387.578125,41113652
2019-12-09 12:30:00-05:00,8387.357421875,8386.2294921875,31746685,3142.5,3141.199951171875,130552819,8387.357421875,8386.2294921875,31746685
2019-12-09 13:30:00-05:00,8386.1220703125,8375.59375,31454983,3141.2099609375,3138.679931640625,137764573,8386.1220703125,8375.59375,31454983
2019-12-09 14:30:00-05:00,8375.5537109375,8380.0751953125,35865977,3138.679931640625,3141.10009765625,155270119,8375.5537109375,8380.0751953125,35865977
2019-12-09 15:30:00-05:00,8380.03515625,8359.8681640625,43530504,3141.10009765625,3135.5,240640441,8380.03515625,8359.8681640625,43530504
2019-12-10 09:30:00-05:00,8364.056640625,8390.359375,79923245,3135.360107421875,3141.2099609375,0,8364.056640625,8390.359375,79923245
2019-12-10 10:30:00-05:00,8390.0810546875,8380.833984375,52765728,3141.070068359375,3138.25,209435404,8390.0810546875,8380.833984375,52765728
2019-12-10 11:30:00-05:00,8381.28125,8364.81640625,35177632,3138.260009765625,3133.739990234375,156235211,8381.28125,8364.81640625,35177632
2019-12-10 12:30:00-05:00,8364.880859375,8374.5537109375,30315801,3133.75,3136.699951171875,130175908,8364.880859375,8374.5537109375,30315801
2019-12-10 13:30:00-05:00,8374.6826171875,8368.4013671875,32510668,3136.699951171875,3136.510009765625,140624612,8374.6826171875,8368.4013671875,32510668
2019-12-10 14:30:00-05:00,8368.65625,8359.6513671875,41512057,3136.5,3133.72998046875,179158174,8368.65625,8359.6513671875,41512057
2019-12-10 15:30:00-05:00,8359.3447265625,8355.455078125,53948174,3133.739990234375,3132.610107421875,259364195,8359.3447265625,8355.455078125,53948174
2019-12-11 09:30:00-05:00,8371.9208984375,8383.7822265625,78787852,3135.75,3139.320068359375,0,8371.9208984375,8383.7822265625,78787852
2019-12-11 10:30:00-05:00,8383.2099609375,8381.509765625,42736426,3139.280029296875,3136.389892578125,193037578,8383.2099609375,8381.509765625,42736426
2019-12-11 11:30:00-05:00,8381.6259765625,8373.919921875,33940064,3136.39990234375,3134.31005859375,150502999,8381.6259765625,8373.919921875,33940064
2019-12-11 12:30:00-05:00,8373.92578125,8379.4931640625,29706961,3134.31005859375,3135.14990234375,130954320,8373.92578125,8379.4931640625,29706961
2019-12-11 13:30:00-05:00,8379.6123046875,8392.857421875,33282803,3135.159912109375,3139.659912109375,150372329,8379.6123046875,8392.857421875,33282803
2019-12-11 14:30:00-05:00,8392.86328125,8402.0,43415933,3139.64990234375,3141.090087890625,197079949,8392.86328125,8402.0,43415933
2019-12-11 15:30:00-05:00,8402.13671875,8400.123046875,53134350,3141.10009765625,3141.340087890625,270803608,8402.13671875,8400.123046875,53134350
2019-12-12 09:30:00-05:00,8390.865234375,8489.9296875,117858739,3141.22998046875,3173.8701171875,0,8390.865234375,8489.9296875,117858739
2019-12-12 10:30:00-05:00,8490.623046875,8434.0263671875,58739801,3173.8798828125,3160.739990234375,260401959,8490.623046875,8434.0263671875,58739801
2019-12-12 11:30:00-05:00,8433.568359375,8407.978515625,54465963,3160.7099609375,3152.22998046875,204401133,8433.568359375,8407.978515625,54465963
2019-12-12 12:30:00-05:00,8409.0849609375,8437.2958984375,42726558,3152.25,3159.840087890625,174758958,8409.0849609375,8437.2958984375,42726558
2019-12-12 13:30:00-05:00,8437.28515625,8422.3779296875,40218693,3159.830078125,3156.530029296875,177111127,8437.28515625,8422.3779296875,40218693
2019-12-12 14:30:00-05:00,8422.314453125,8455.2060546875,68173882,3156.510009765625,3168.22998046875,304738600,8422.314453125,8455.2060546875,68173882
2019-12-12 15:30:00-05:00,8455.3359375,8462.9814453125,67518434,3168.239990234375,3168.02001953125,343379386,8455.3359375,8462.9814453125,67518434
2019-12-13 09:30:00-05:00,8461.4287109375,8497.3486328125,97272295,3163.409912109375,3172.89990234375,0,8461.4287109375,8497.3486328125,97272295
2019-12-13 10:30:00-05:00,8497.9111328125,8455.0927734375,88383315,3171.739990234375,3157.52001953125,299976784,8497.9111328125,8455.0927734375,88383315
2019-12-13 11:30:00-05:00,8454.833984375,8492.5771484375,53963694,3157.389892578125,3168.81005859375,198659014,8454.833984375,8492.5771484375,53963694
2019-12-13 12:30:00-05:00,8492.482421875,8492.326171875,35172638,3168.830078125,3169.260009765625,146277772,8492.482421875,8492.326171875,35172638
2019-12-13 13:30:00-05:00,8492.2705078125,8491.44921875,34465133,3169.260009765625,3168.860107421875,151574603,8492.2705078125,8491.44921875,34465133
2019-12-13 14:30:00-05:00,8491.3388671875,8488.740234375,43801881,3168.830078125,3167.8798828125,179631553,8491.3388671875,8488.740234375,43801881
2019-12-13 15:30:00-05:00,8488.724609375,8487.951171875,54737847,3167.8798828125,3168.530029296875,261683044,8488.724609375,8487.951171875,54737847
2019-12-16 09:30:00-05:00,8542.6904296875,8582.2939453125,126914631,3183.6298828125,3195.60009765625,0,8542.6904296875,8582.2939453125,126914631
2019-12-16 10:30:00-05:00,8582.4873046875,8581.12890625,70496417,3195.60009765625,3195.6201171875,251522891,8582.4873046875,8581.12890625,70496417
2019-12-16 11:30:00-05:00,8581.0341796875,8583.61328125,52818306,3195.610107421875,3197.030029296875,185790804,8581.0341796875,8583.61328125,52818306
2019-12-16 12:30:00-05:00,8583.544921875,8577.8330078125,40329114,3197.0400390625,3195.919921875,152401744,8583.544921875,8577.8330078125,40329114
2019-12-16 13:30:00-05:00,8577.775390625,8574.6591796875,39997415,3195.929931640625,3193.550048828125,183508983,8577.775390625,8574.6591796875,39997415
2019-12-16 14:30:00-05:00,8574.9208984375,8574.5244140625,47642784,3193.570068359375,3193.02001953125,213914970,8574.9208984375,8574.5244140625,47642784
2019-12-16 15:30:00-05:00,8574.478515625,8570.783203125,59753972,3193.02001953125,3191.47998046875,292944574,8574.478515625,8570.783203125,59753972
2019-12-17 09:30:00-05:00,8584.2578125,8579.0615234375,107555766,3195.39990234375,3196.3701171875,0,8584.2578125,8579.0615234375,107555766
2019-12-17 10:30:00-05:00,8578.8603515625,8572.4580078125,56816982,3196.340087890625,3193.909912109375,215521246,8578.8603515625,8572.4580078125,56816982
2019-12-17 11:30:00-05:00,8572.9892578125,8578.740234375,45898565,3193.93994140625,3195.889892578125,180561324,8572.9892578125,8578.740234375,45898565
